RDU,2015,12	2855,38636
RDU,2015,2	2211,30193
RDU,2015,3	2792,35618
RDU,2015,4	2831,28060
RDU,2015,5	2988,32763
RDU,2015,6	3118,52878
RDU,2015,7	3195,48726
RDU,2015,8	3005,42586
RDU,2015,9	2745,23963
RHI,2015,1	88,1130
RHI,2015,11	81,1111
RHI,2015,12	88,646
RHI,2015,2	80,425
RHI,2015,3	85,707
RHI,2015,4	86,482
RHI,2015,5	86,612
RHI,2015,6	86,632
RHI,2015,7	88,512
RHI,2015,8	88,896
RHI,2015,9	86,728
RIC,2015,1	1205,18385
RIC,2015,11	1391,15050
RIC,2015,12	1319,19575
RIC,2015,2	1049,16961
RIC,2015,3	1295,16082
RIC,2015,4	1296,14292
RIC,2015,5	1282,13925
RIC,2015,6	1421,25723
RIC,2015,7	1555,27784
RIC,2015,8	1590,25877
RIC,2015,9	1540,15410
RKS,2015,1	115,835
RKS,2015,11	53,397
RKS,2015,12	57,341
RKS,2015,2	54,564
RKS,2015,3	62,352
RKS,2015,4	54,225
RKS,2015,5	56,443
RKS,2015,6	55,1047
RKS,2015,7	58,673
RKS,2015,8	56,532
RKS,2015,9	54,86
RNO,2015,1	1088,11238
RNO,2015,11	1004,9037
RNO,2015,12	1080,17657
RNO,2015,2	979,11048
RNO,2015,3	1183,11953
RNO,2015,4	1179,12227
RNO,2015,5	1193,10762
RNO,2015,6	1347,19318
RNO,2015,7	1383,20726
RNO,2015,8	1319,13900
RNO,2015,9	1149,7760
ROA,2015,1	137,1960
ROA,2015,11	204,2699
ROA,2015,12	191,3336
ROA,2015,2	129,1935
ROA,2015,3	218,2084
ROA,2015,4	218,1749
ROA,2015,5	227,1873
ROA,2015,6	222,2866
ROA,2015,7	230,3715
ROA,2015,8	235,3925
ROA,2015,9	218,1382
ROC,2015,1	588,9134
ROC,2015,11	736,6896
ROC,2015,12	674,9316
ROC,2015,2	527,8439
ROC,2015,3	695,9429
ROC,2015,4	669,6044
ROC,2015,5	771,8958
ROC,2015,6	619,8335
ROC,2015,7	685,9930
ROC,2015,8	660,9288
ROC,2015,9	657,4947
ROW,2015,1	83,1461
ROW,2015,11	81,785
ROW,2015,12	72,314
ROW,2015,2	70,1358
ROW,2015,3	86,985
ROW,2015,4	86,963
ROW,2015,5	85,1185
ROW,2015,6	88,1063
ROW,2015,7	90,883
ROW,2015,8	93,430
ROW,2015,9	89,479
RST,2015,1	174,4442
RST,2015,11	163,1944
RST,2015,12	162,1081
RST,2015,2	163,4288
RST,2015,3	182,2429
RST,2015,4	182,1214
RST,2015,5	182,1109
RST,2015,6	190,2429
RST,2015,7	210,2312
RST,2015,8	201,1715
RST,2015,9	172,1287
RSW,2015,1	3048,37222
RSW,2015,11	2454,21142
RSW,2015,12	2991,45451
RSW,2015,2	3006,46948
RSW,2015,3	4030,51925
RSW,2015,4	3032,25300
RSW,2015,5	2152,18381
RSW,2015,6	1706,23721
RSW,2015,7	1700,22038
RSW,2015,8	1548,18030
RSW,2015,9	1377,12792
SAF,2015,1	107,1581
SAF,2015,11	84,1152
SAF,2015,12	86,599
SAF,2015,2	107,2001
SAF,2015,3	149,1844
SAF,2015,4	179,2277
SAF,2015,5	179,1830
SAF,2015,6	180,2514
SAF,2015,7	149,1428
SAF,2015,8	138,679
SAF,2015,9	96,202
SAN,2015,1	6037,56582
SAN,2015,11	5896,58780
SAN,2015,12	6159,81042
SAN,2015,2	5373,63394
SAN,2015,3	6522,61965
SAN,2015,4	6379,66992
SAN,2015,5	6533,71689
SAN,2015,6	6683,81948
SAN,2015,7	6974,93823
SAN,2015,8	6819,68452
SAN,2015,9	6153,41484
SAT,2015,1	2567,35497
SAT,2015,11	2486,23940
SAT,2015,12	2554,34036
SAT,2015,2	2244,30228
SAT,2015,3	2712,31945
SAT,2015,4	2813,35354
SAT,2015,5	2964,43358
SAT,2015,6	2932,48263
SAT,2015,7	2986,42044
SAT,2015,8	2768,30255
SAT,2015,9	2467,11918
SAV,2015,1	588,8216
SAV,2015,11	649,5823
SAV,2015,12	554,7149
SAV,2015,2	532,9370
SAV,2015,3	664,6884
SAV,2015,4	740,7927
SAV,2015,5	791,8690
SAV,2015,6	748,12430
SAV,2015,7	731,9738
SAV,2015,8	746,7834
SAV,2015,9	659,4486
SBA,2015,1	564,7944
SBA,2015,11	509,2850
SBA,2015,12	436,6428
SBA,2015,2	471,7096
SBA,2015,3	477,4722
SBA,2015,4	556,4674
SBA,2015,5	561,4936
SBA,2015,6	583,6546
SBA,2015,7	616,6467
SBA,2015,8	605,5718
SBA,2015,9	534,4995
SBN,2015,1	374,8819
SBN,2015,11	380,4973
SBN,2015,12	376,7124
SBN,2015,2	370,8465
SBN,2015,3	459,6871
SBN,2015,4	402,4695
SBN,2015,5	393,3293
SBN,2015,6	396,6423
SBN,2015,7	390,5201
SBN,2015,8	404,5852
SBN,2015,9	408,3693
SBP,2015,1	412,4302
SBP,2015,11	214,1399
SBP,2015,12	213,2636
SBP,2015,2	369,3253
SBP,2015,3	425,3613
SBP,2015,4	272,2953
SBP,2015,5	246,2023
SBP,2015,6	236,1752
SBP,2015,7	206,2563
SBP,2015,8	223,2798
SBP,2015,9	257,2863
SCC,2015,1	80,422
SCC,2015,11	76,486
SCC,2015,12	77,337
SCC,2015,2	70,396
SCC,2015,3	80,781
SCC,2015,4	76,499
SCC,2015,5	80,382
SCC,2015,6	78,680
SCC,2015,7	76,631
SCC,2015,8	79,376
SCC,2015,9	76,411
SCE,2015,1	64,1358
SCE,2015,11	59,832
SCE,2015,12	66,779
SCE,2015,2	53,1454
SCE,2015,3	72,602
SCE,2015,4	71,627
SCE,2015,5	73,707
SCE,2015,6	81,2626
SCE,2015,7	147,2155
SCE,2015,8	144,1263
SCE,2015,9	59,1136
SDF,2015,1	916,12322
SDF,2015,11	910,8333
SDF,2015,12	827,11274
SDF,2015,2	811,11486
SDF,2015,3	999,12840
SDF,2015,4	918,9313
SDF,2015,5	1046,12221
SDF,2015,6	973,15798
SDF,2015,7	899,11233
SDF,2015,8	866,8442
SDF,2015,9	811,6044
SEA,2015,1	8359,94108
SEA,2015,11	9686,89760
SEA,2015,12	10302,127766
SEA,2015,2	7646,74353
SEA,2015,3	9242,84272
SEA,2015,4	9205,69834
SEA,2015,5	10305,77801
SEA,2015,6	11116,127554
SEA,2015,7	11953,124620
SEA,2015,8	12064,146128
SEA,2015,9	10488,77345
SFO,2015,1	12576,188251
SFO,2015,11	13439,140761
SFO,2015,12	13451,374703
SFO,2015,2	11185,214522
SFO,2015,3	13256,157616
SFO,2015,4	12891,158523
SFO,2015,5	13370,238091
SFO,2015,6	13572,208683
SFO,2015,7	14241,237434
SFO,2015,8	14440,199056
SFO,2015,9	13240,116962
SGF,2015,1	577,11823
SGF,2015,11	525,5126
SGF,2015,12	544,6931
SGF,2015,2	489,12570
SGF,2015,3	634,9153
SGF,2015,4	593,7400
SGF,2015,5	634,7285
SGF,2015,6	636,11492
SGF,2015,7	470,6642
SGF,2015,8	498,4652
SGF,2015,9	479,4025
SGU,2015,1	147,1465
SGU,2015,11	170,1633
SGU,2015,12	159,2383
SGU,2015,2	136,714
SGU,2015,3	178,1172
SGU,2015,4	176,1475
SGU,2015,5	180,1283
SGU,2015,6	150,2069
SGU,2015,7	153,1500
SGU,2015,8	155,1282
SGU,2015,9	171,859
SHV,2015,1	546,6936
SHV,2015,11	550,5046
SHV,2015,12	544,6421
SHV,2015,2	432,5503
SHV,2015,3	519,9214
SHV,2015,4	529,7338
SHV,2015,5	555,10478
SHV,2015,6	574,11195
SHV,2015,7	590,6934
SHV,2015,8	576,7457
SHV,2015,9	532,4941
SIT,2015,1	88,622
SIT,2015,11	87,1464
SIT,2015,12	89,724
SIT,2015,2	82,737
SIT,2015,3	93,1120
SIT,2015,4	90,966
SIT,2015,5	117,549
SIT,2015,6	172,1172
SIT,2015,7	186,1802
SIT,2015,8	215,2162
SIT,2015,9	110,819
SJC,2015,1	3288,30798
SJC,2015,11	3299,28838
SJC,2015,12	3279,41453
SJC,2015,2	2972,26154
SJC,2015,3	3305,28731
SJC,2015,4	3450,30729
SJC,2015,5	3632,36406
SJC,2015,6	3681,46066
SJC,2015,7	3757,52110
SJC,2015,8	3712,40750
SJC,2015,9	3424,22620
SJT,2015,1	142,1634
SJT,2015,11	140,713
SJT,2015,12	144,760
SJT,2015,2	116,1653
SJT,2015,3	142,2972
SJT,2015,4	146,2148
SJT,2015,5	145,1826
SJT,2015,6	143,1458
SJT,2015,7	150,1003
SJT,2015,8	149,810
SJT,2015,9	141,642
SJU,2015,1	2302,33405
SJU,2015,11	2149,20750
SJU,2015,12	2576,47350
SJU,2015,2	1958,34391
SJU,2015,3	2252,34919
SJU,2015,4	2233,22489
SJU,2015,5	2133,21074
SJU,2015,6	2326,34909
SJU,2015,7	2549,33988
SJU,2015,8	2292,33243
SJU,2015,9	1717,15136
SLC,2015,1	8550,75860
SLC,2015,11	8381,62739
SLC,2015,12	8712,117428
SLC,2015,2	7800,73192
SLC,2015,3	9443,77590
SLC,2015,4	8793,68692
SLC,2015,5	8726,60910
SLC,2015,6	8936,86683
SLC,2015,7	9476,87374
SLC,2015,8	9471,72186
SLC,2015,9	8397,46865
SMF,2015,1	3173,34883
SMF,2015,11	3223,28668
SMF,2015,12	3191,39817
SMF,2015,2	2896,31495
SMF,2015,3	3207,27673
SMF,2015,4	3357,32022
SMF,2015,5	3621,39062
SMF,2015,6	3509,49796
SMF,2015,7	3601,51385
SMF,2015,8	3602,45930
SMF,2015,9	3514,25716
SMX,2015,1	60,342
SMX,2015,11	58,410
SMX,2015,12	54,1016
SMX,2015,2	56,545
SMX,2015,3	62,340
SMX,2015,4	60,297
SMX,2015,5	63,1302
SMX,2015,6	60,443
SMX,2015,7	61,549
SMX,2015,8	60,698
SMX,2015,9	60,495
SNA,2015,1	3151,24162
SNA,2015,11	3434,26694
SNA,2015,12	3524,36894
SNA,2015,2	2883,23933
SNA,2015,3	3348,22251
SNA,2015,4	3292,25041
SNA,2015,5	3326,30265
SNA,2015,6	3327,29545
SNA,2015,7	3573,34972
SNA,2015,8	3588,28464
SNA,2015,9	3394,17494
SPI,2015,1	123,2058
SPI,2015,11	133,2201
SPI,2015,12	144,2002
SPI,2015,2	110,2910
SPI,2015,3	144,1710
SPI,2015,4	135,1823
SPI,2015,5	145,2213
SPI,2015,6	145,3851
SPI,2015,7	150,1534
SPI,2015,8	151,1372
SPI,2015,9	144,1263
SPS,2015,1	99,1362
SPS,2015,11	90,1082
SPS,2015,12	85,559
SPS,2015,2	87,1262
SPS,2015,3	117,1835
SPS,2015,4	116,1897
SPS,2015,5	112,2371
SPS,2015,6	116,1265
SPS,2015,7	120,878
SPS,2015,8	121,389
SPS,2015,9	112,402
SRQ,2015,1	308,3823
SRQ,2015,11	297,2000
SRQ,2015,12	358,5336
SRQ,2015,2	319,3572
SRQ,2015,3	455,5399
SRQ,2015,4	358,3560
SRQ,2015,5	282,2352
SRQ,2015,6	288,2212
SRQ,2015,7	241,2560
SRQ,2015,8	224,2221
SRQ,2015,9	209,1235
STC,2015,1	55,1437
STC,2015,2	22,541
STL,2015,1	3994,46263
STL,2015,11	4154,32868
STL,2015,12	4244,51927
STL,2015,2	3473,43473
STL,2015,3	4349,43201
STL,2015,4	4309,46445
STL,2015,5	4308,52552
STL,2015,6	4373,70995
STL,2015,7	4595,63414
STL,2015,8	4426,45840
STL,2015,9	4146,23649
STT,2015,1	471,6499
STT,2015,11	313,3229
STT,2015,12	439,8886
STT,2015,2	421,7585
STT,2015,3	487,6354
STT,2015,4	474,4305
STT,2015,5	409,4571
STT,2015,6	383,4852
STT,2015,7	395,5879
STT,2015,8	344,4219
STT,2015,9	184,2359
STX,2015,1	91,1224
STX,2015,11	69,548
STX,2015,12	87,1168
STX,2015,2	81,1097
STX,2015,3	91,954
STX,2015,4	89,816
STX,2015,5	88,980
STX,2015,6	96,941
STX,2015,7	101,1575
STX,2015,8	82,753
STX,2015,9	60,801
SUN,2015,1	96,1029
SUN,2015,11	58,173
SUN,2015,12	101,1012
SUN,2015,2	87,609
SUN,2015,3	120,696
SUN,2015,4	53,251
SUN,2015,5	21,116
SUN,2015,6	78,831
SUN,2015,7	130,1847
SUN,2015,8	126,1376
SUN,2015,9	79,432
SUX,2015,1	53,1597
SUX,2015,11	51,498
SUX,2015,12	56,443
SUX,2015,2	44,1784
SUX,2015,3	58,797
SUX,2015,4	54,293
SUX,2015,5	55,221
SUX,2015,6	53,930
SUX,2015,7	58,599
SUX,2015,8	55,568
SUX,2015,9	56,497
SWF,2015,1	57,840
SWF,2015,11	60,634
SWF,2015,12	62,961
SWF,2015,2	65,1150
SWF,2015,3	61,368
SWF,2015,4	63,573
SWF,2015,5	67,867
SWF,2015,6	61,564
SWF,2015,7	62,1121
SWF,2015,8	63,1275
SWF,2015,9	60,766
SYR,2015,1	449,8224
SYR,2015,11	582,4415
SYR,2015,12	597,8286
SYR,2015,2	391,8670
SYR,2015,3	481,6356
SYR,2015,4	410,4537
SYR,2015,5	472,4697
SYR,2015,6	474,6847
SYR,2015,7	528,7906
SYR,2015,8	567,8412
SYR,2015,9	528,6015
TLH,2015,1	328,3681
TLH,2015,11	256,1604
TLH,2015,12	262,3788
TLH,2015,2	284,4445
TLH,2015,3	351,3304
TLH,2015,4	286,2349
TLH,2015,5	277,2859
TLH,2015,6	279,6034
TLH,2015,7	284,3198
TLH,2015,8	291,4204
TLH,2015,9	258,2336
TOL,2015,1	77,2348
TOL,2015,11	78,430
TOL,2015,12	81,527
TOL,2015,2	67,1932
TOL,2015,3	83,774
TOL,2015,4	84,201
TOL,2015,5	87,590
TOL,2015,6	85,680
TOL,2015,7	87,423
TOL,2015,8	87,485
TOL,2015,9	85,681
TPA,2015,1	5866,67202
TPA,2015,11	5650,42475
TPA,2015,12	6039,81959
TPA,2015,2	5302,77339
TPA,2015,3	6769,84139
TPA,2015,4	6144,58576
TPA,2015,5	5908,66378
TPA,2015,6	5666,94733
TPA,2015,7	5830,89561
TPA,2015,8	5390,78907
TPA,2015,9	4766,44732
TRI,2015,1	166,924
TRI,2015,11	150,998
TRI,2015,12	176,1061
TRI,2015,2	145,1180
TRI,2015,3	172,1594
TRI,2015,4	165,1376
TRI,2015,5	193,1676
TRI,2015,6	192,1848
TRI,2015,7	195,2178
TRI,2015,8	197,2171
TRI,2015,9	161,1383
TTN,2015,1	226,6707
TTN,2015,11	264,3185
TTN,2015,12	271,5240
TTN,2015,2	194,11623
TTN,2015,3	228,7884
TTN,2015,4	231,3157
TTN,2015,5	279,4243
TTN,2015,6	263,6173
TTN,2015,7	273,5819
TTN,2015,8	276,5166
TTN,2015,9	265,4813
TUL,2015,1	1273,16504
TUL,2015,11	1186,13446
TUL,2015,12	1149,15863
TUL,2015,2	1154,14461
TUL,2015,3	1433,17019
TUL,2015,4	1214,14126
TUL,2015,5	1215,19030
TUL,2015,6	1281,22502
TUL,2015,7	1276,16177
TUL,2015,8	1283,14900
TUL,2015,9	1310,9720
TUS,2015,1	1441,18634
TUS,2015,11	1347,14611
TUS,2015,12	1346,18148
TUS,2015,2	1336,16414
TUS,2015,3	1615,16305
TUS,2015,4	1522,19506
TUS,2015,5	1460,18251
TUS,2015,6	1243,20184
TUS,2015,7	1242,19763
TUS,2015,8	1263,15198
TUS,2015,9	1167,8034
TVC,2015,1	183,5130
TVC,2015,11	190,1988
TVC,2015,12	188,1571
TVC,2015,2	176,4303
TVC,2015,3	239,2179
TVC,2015,4	235,1835
TVC,2015,5	192,896
TVC,2015,6	294,3462
TVC,2015,7	373,2834
TVC,2015,8	376,2607
TVC,2015,9	224,2251
TWF,2015,1	56,293
TWF,2015,11	82,413
TWF,2015,12	70,1330
TWF,2015,2	53,255
TWF,2015,3	58,327
TWF,2015,4	56,294
TWF,2015,5	88,431
TWF,2015,6	86,196
TWF,2015,7	89,1244
TWF,2015,8	86,566
TWF,2015,9	83,269
TXK,2015,1	84,1027
TXK,2015,11	79,957
TXK,2015,12	86,937
TXK,2015,2	64,586
TXK,2015,3	84,1165
TXK,2015,4	85,945
TXK,2015,5	82,767
TXK,2015,6	86,838
TXK,2015,7	92,779
TXK,2015,8	91,574
TXK,2015,9	85,414
TYR,2015,1	188,3505
TYR,2015,11	199,2207
TYR,2015,12	187,964
TYR,2015,2	159,2289
TYR,2015,3	189,3063
TYR,2015,4	197,2971
TYR,2015,5	203,2953
TYR,2015,6	217,3674
TYR,2015,7	230,2140
TYR,2015,8	221,3040
TYR,2015,9	214,1150
TYS,2015,1	584,10578
TYS,2015,11	573,7612
TYS,2015,12	543,9128
TYS,2015,2	483,10281
TYS,2015,3	649,10409
TYS,2015,4	626,6231
TYS,2015,5	661,11084
TYS,2015,6	660,14988
TYS,2015,7	694,12516
TYS,2015,8	675,10507
TYS,2015,9	626,5669
UST,2015,1	16,96
UST,2015,11	17,60
UST,2015,12	17,172
UST,2015,2	11,394
UST,2015,3	13,50
UST,2015,4	14,170
UST,2015,5	13,297
UST,2015,6	10,71
UST,2015,7	12,176
UST,2015,8	13,355
UST,2015,9	12,272
VEL,2015,1	50,95
VEL,2015,2	48,20
VEL,2015,3	52,37
VEL,2015,4	49,39
VLD,2015,1	85,799
VLD,2015,11	84,748
VLD,2015,12	83,1156
VLD,2015,2	76,563
VLD,2015,3	88,1287
VLD,2015,4	84,785
VLD,2015,5	86,781
VLD,2015,6	86,993
VLD,2015,7	86,1178
VLD,2015,8	86,1497
VLD,2015,9	82,952
VPS,2015,1	376,3638
VPS,2015,11	393,3474
VPS,2015,12	409,4807
VPS,2015,2	327,3950
VPS,2015,3	418,6500
VPS,2015,4	432,4700
VPS,2015,5	455,7024
VPS,2015,6	522,9991
VPS,2015,7	539,5056
VPS,2015,8	489,5367
VPS,2015,9	407,2593
WRG,2015,1	61,1041
WRG,2015,11	58,500
WRG,2015,12	60,407
WRG,2015,2	54,308
WRG,2015,3	62,1433
WRG,2015,4	57,512
WRG,2015,5	61,651
WRG,2015,6	60,1097
WRG,2015,7	62,825
WRG,2015,8	62,1001
WRG,2015,9	60,518
WYS,2015,6	51,244
WYS,2015,7	53,557
WYS,2015,8	54,276
WYS,2015,9	50,153
XNA,2015,1	739,14449
XNA,2015,11	796,8658
XNA,2015,12	754,8561
XNA,2015,2	682,14191
XNA,2015,3	854,14582
XNA,2015,4	811,9777
XNA,2015,5	804,11773
XNA,2015,6	870,17279
XNA,2015,7	919,13740
XNA,2015,8	893,11464
XNA,2015,9	897,7457
YAK,2015,1	60,413
YAK,2015,11	58,551
YAK,2015,12	59,178
YAK,2015,2	53,331
YAK,2015,3	61,786
YAK,2015,4	58,503
YAK,2015,5	62,272
YAK,2015,6	58,454
YAK,2015,7	62,465
YAK,2015,8	62,550
YAK,2015,9	60,775
YUM,2015,1	165,1662
YUM,2015,11	160,891
YUM,2015,12	174,1295
YUM,2015,2	154,1198
YUM,2015,3	185,1045
YUM,2015,4	178,1559
YUM,2015,5	176,939
YUM,2015,6	168,2403
YUM,2015,7	174,1361
YUM,2015,8	170,1729
YUM,2015,9	154,1077
